,at,reviewCreatedVersion,content,score,sentiment
1602,2023-03-07 11:34:52,5.2.0,"Terlogout pula, no hp udh nggk dipakai, mau daftar ulang nggk bisa karena user sudah terpakai, solusi lain nya tidak ada pula. Hmmm",1,negative
1603,2023-03-07 05:40:39,5.2.0,"Menyesal di perbaharui,malah gx bsa kebuka sma skali,padahal udah berulang kali di instal ulang,tetap aja masih sama kga bsa kebuka",1,negative
1604,2023-03-01 16:56:00,5.0.0,"Semakin di Uptade, aplikasi nya ga bisa di buka, selalu keluar sendiri, tolong di perbaiki lagi agar aplikasi nya berjalan dengan lancar",1,negative
1605,2023-04-06 08:52:29,5.3.2,Aplikasi di update malah eror...tampilan cuma satu sehat doang...berkali kali di uninstal sma aja..,1,negative
1607,2023-03-02 02:34:37,5.0.0,"aplikasi cacat, malah mempersulit urusan hadeeh gimna ini? lebih baik di copot aja pak/ibu aplikasi ini tidak setandar penggunaan error terus, bug lah. intinya engga bisa di gunain huuh payah",1,negative
1608,2023-03-26 06:22:54,5.2.1,"Kacau benar aplikasi ini, orang udah vaksin ke 3 kok lama sekali update di system'. Ngapa harus ganti nama aplikasi, ini akal-akalan untuk proyek.",1,negative
1609,2023-03-01 07:43:31,5.0.0,"Habis update ko malah datanya gak sinkron. Sudah booster kedua, tapi gak muncul setelah update aplikasinya.",2,negative
1610,2023-03-09 07:48:32,5.2.0,"Kembalikan ke peduli lindungi saja kalau apk ini tidak bisa digunakan hanya menyusahkan saja, sudah di coba tetap tidak bisa dibuka sangat tidak bermanfaat ....",1,negative
1611,2023-03-29 13:42:49,5.3.1,"Kocak nih, daftar di blg sudah ada akun nya , pas mau login di blg ga terdaftar. Mending aplikasi yg lama",1,negative
1613,2023-03-08 16:30:21,5.2.0,"Aplikasinya abis di update malah makan parah, masak ngak bisa lihat sertifikat vaksin, abis itu setelah kluar dari aplikasi terus mau masuk lagi ngak bisa",1,negative
1614,2023-03-22 14:46:49,5.2.1,"Diupdate malah ga bisa login, disuruh masukin kode otp, udah bener masukin kode otp nya kok dibilang salah.. Aneh aneh..",1,negative
1615,2023-03-05 08:36:00,5.2.0,Aplikasi peduli lindungi tiba tiba sudah berganti jadi satu sehat tetapi aplikasinya tidak bisa dibuka padahal sudah di instal ulang,1,negative
1616,2023-03-01 03:45:58,5.0.0,"Saya sudah update , nik saya malah menjadi lain, entah nik siapa itu , kemudian keterangan vaksin booster , padahal saya sudah booster ke 2 , tapi di aplikasi cuma booster 1 , padahal di aplikasi sebelumnya malah sudah dapat sertifikat vaksin booster 2 , Kemudian padahal saya tidak pernah periksa ke RS , kok muncul riwayat periksa di RS entah RS wilayah mana itu namanya asing di wilayah tempat saya tinggal dengan diagnosa influenza.., kacau banget aplikasinya 😪🤦🤦",1,negative
1617,2023-03-27 08:07:39,5.2.1,"Data hilang, padahal waktu masih nama pedulilindungi ada....tolong diperbaiki jangan ganti nama dan upgrde kalo ga bisa kerja....",1,negative
1618,2023-03-01 01:46:27,5.0.0,"Setelah Peduli Lindungi di update menjadi Satu Sehat, malah susah untuk Login (Masuk), selalu ada notifikasi ""Terjadi kesalahan, silakan coba kembali""",2,negative
1619,2023-03-15 07:15:43,5.2.1,"Saya tidak bisa masuk. Tolong diperbaiki pilihan OTP nya jangan dari Whatsapp aja, kasih pilihan dari SMS juga",1,negative
1620,2023-03-05 07:31:41,5.2.0,Susah nak login perbaiki sistimnya supaya mudah masyarakat untuk login seperti aplikasi peduli lindungi tolong di per baiki sistim untuk melogin satu sehat.seperti membuka aplikasi lainnya. kalau gak bisa kenapa diperbaharui kalau akhirnya susah untuk login.bukan masyarakat.pintar semua tolong la bapak ibu.terimakasi,1,negative
1622,2023-03-02 06:20:40,5.0.0,"Aplikasi ga guna !!! Dana elit apalkasi elit login sulit, proses lamaa!! Ud daftar bbrp kali keluar sesi suruh login pas login gabisa katanya tidak terdaftar.Lu sekolah ga si developer ga becus kerja lu programmer kwhontoul",1,negative
1623,2023-03-06 10:06:51,5.2.0,Aplikasi update pedulilindungi jadi satu sehat .kami tidak bisa membuka aplikasinya sama sekali satu sehat tidak sapat membuka info apapun,1,negative
1624,2023-04-05 19:55:58,5.3.2,"Aplikasi sudah diperbarui masih aja minta perbarui , kalau bikin aplikasi yg bener dikit , mana kadang gak bisa masuk padahal no hp bener",1,negative
1625,2023-03-01 13:05:04,5.0.0,"aplikasi gajelas, semakin di update bukannya tambah bagus, malah bug terus, gajelass bgt. padahal udah masukin semua formulir sesuai, masih gabisa",1,negative
1626,2023-03-01 01:52:27,5.0.0,"Tidak bisa login setelah pembaharuan... Ketika memasukkan no hp keterangan suruh registrasi, tapi ketika registrasi muncul keterangan sdh terdaftar 😩😩",1,negative
1627,2023-03-24 04:26:16,5.2.1,"Ini gimana ya aplikasinya mau login akun tidak ditemukan, giliran daftar akun sudah terdaftar. Lagi butuh banget sertifikat vaksinnya buat umroh ini",1,negative
1628,2023-03-05 02:57:44,5.2.0,"Aplikasi apa ini gak bisa di bukak cuma muncul logo, kaya gini kog di pakai syarat naik pesawat sama kapal laut, tolong segera di perbaiki",1,negative
1629,2023-03-31 21:26:07,5.3.1,"Semakin di persulit masuk nya,aplikasi apaan kaya gini.bukan nya mempermudah pengguna malah di bikin sulit.masuk pakai nomor yg bnar kok terjadi ke salahan mulu.",1,negative
1630,2023-03-05 13:05:52,5.2.0,"Aplikasinya gabisa dibuka cuma bisa ngestak di tulisan satusehat terus, udh dicoba berkali"" tetep aja, sampe diinstal ulang pun tetep sama Ga bisa",1,negative
1631,2023-03-06 11:15:16,5.2.0,"Kok malah gk bisa konec ke menu ya.tetep di tampilan utama,bukan mempermudah malah mempersulit pengguna ini sih.tolong di perbaiki lagi yaa",1,negative
1632,2023-03-01 01:20:42,5.0.0,"Ada apa dengan app ini di update malah tidak masuk ,nomor katanya tidak valid melalui Gmail juga nomor kode otp juga tak muncul... Semakin aneh",1,negative
1633,2023-03-03 01:59:26,5.0.0,"Ini kenapa ini, di update kok pas buka aplikasi terhenti terus. Lagi Perlu lihat sertifikat vaksin gak bisa di buka aplikasi nya.",1,negative
1634,2023-03-04 09:11:35,5.2.0,Aplikasi apa ini. Msh mending yg kemarin. Di up date malah nge bug ga bisa di buka. Stuck di logo saja. Tidak bisa di operasikan.,1,negative
1635,2023-04-01 23:39:50,5.3.1,"fitur untuk sertifikat vaksinya TDK ada, padahal yg di butuhkan untuk di pabrik bentuk fisik aja,tolong perbaiki fitur nya,",1,negative
1636,2023-03-12 12:37:29,5.2.1,"Kode verifikasi tdk masuk, harusnya ada pilihan verifikasi via wa atau sms karena nomor yg di daftarkan tdk pakai wa.. Sampai skrg tdk bisa login",1,negative
1637,2023-04-06 21:54:25,5.3.2,"Sering update aplikasi tapi malah makin eror gabisa buka aplikasi,, gmn nih tolong di perbaiki sistemnya",1,negative
1638,2023-03-09 03:26:40,5.2.0,"Saya baru saja perbaharui aplikasi peduli lindungi menjadi satu sehat, tapi kenapa tidak bisa di buka, stuck di tampilan satu sehat saja? Tolong bantuan nya karna saya butuh sertifikat vaksin.",1,negative
1640,2023-04-07 06:07:26,5.3.2,Setelah diperbaharui malah tidak bisa di pakai.. Layar tampilan aplikasi blank item gak muncul apa-apa,1,negative
1641,2023-03-03 12:25:02,5.2.0,"Setelah update. Bug parah. Coba easy user lah. Malah jadi gagal produk, buang2 waktu, biaya, tenaga corporate.. hasil mengecewakan,,,",1,negative
1642,2023-03-31 23:06:10,5.3.1,"padahal sudah di perbarui malah aplikasi tidak bisa di buka cuma ada tulisan suruh perbarui, aplikasi aneh",1,negative
1643,2023-04-03 04:41:26,5.3.1,Aplikasi sampah. Suruh upgrade sdh masuk ke playsotre gak bisa krn sdh versi terbaru...wuuuasssuuu,1,negative
1644,2023-03-01 22:52:54,5.0.0,"Setelah di update malah gak bisa login. Notifnya disuruh register terlebih dahulu, saya register malah notif nya akun sudah ada. Gak jelas bgt.",1,negative
1645,2023-03-10 03:24:36,5.2.0,"tolong diperbaiki, tidak bisa login, mau daftar ulang tapi tulisannya udah ada akun, giliran di login gabisa, mohon penjelasannya haduuh",2,negative
1646,2023-04-07 03:32:18,5.3.2,"Ga bisa dibuka, disuruh update, udah di update tetep aja ga kebuka, suruh update lagi, gitu aja bolak balik ga kelar2",1,negative
1647,2023-04-04 18:12:51,5.3.2,"Semenjak di update ko sekarang malah diperbaiki lagii Aneh... udah diperbaiki , diperbaiki lagii Sudah dperbarui, pas buka aplikasinya dperintahkan diperbarui lagii hadehh..",2,negative
1648,2023-03-03 01:20:53,5.0.0,"susah banget login, di aplikasi pedulilindungi mudah banget loginnya, ini aplikasi baru malah susah, padahal nomor sama email benar",1,negative
1649,2023-04-04 01:32:39,5.3.1,"Aplikasi gk bisa digunakan, hanya stuck di logo saja, aplikasi yg dibuat dengan sangat baik sehingga tidak berguna.",1,negative
1650,2023-03-02 01:12:19,5.0.0,"Begitu PEDULI LINDUNGI di update, jadi lain, harus daftar lgi dll, ribet bgt, jdi hilang peduli lindunginya dengan kemasan baru.. LOG IN ( tapi kudu mendaftar ) DAFTAR ( user already use it ) Please pix it",1,negative
1651,2023-03-05 20:40:15,5.2.0,"Aplikasinya nggak bisa di apa2in, login pun nggak bisa, padahal sudah saya uninstall berkali-kali, minta solusinya 🙏",1,negative
1652,2023-03-14 14:06:06,5.2.1,"tolong lah apk nya diperbaiki lagi, masa aku dah vaksin booster dosis ke 2 trs skrng mo daftar gabisa terus. coba daftar pake nomer wa gabisa, pake nomer biasa gabisa, coba pake email juga gabisa ga dapet kode otp. sampe² harus nunggu 5 menit karna udah 5x percobaan gabisa terus. kesel banget deh apk nya gabisa berfungsi dengan baik. apk tidak berlaku buat saya yg kesabarannya setipis tissue_-",1,negative
1653,2023-03-21 01:03:13,5.2.1,"Ini magsudnya gimana ya... Di suruh daftar,, tapi sudah terdaftar... Giliran login malah akun tidak di temukan... Magsudnya gimana ..",1,negative
1654,2023-03-21 17:57:45,5.2.1,Update aplikasi...data vaksinasi booster kedua jadi gak ada!!!ke pusat bantuan jawabanya tunggu 4- 5 hari kerja terus habis 5 hari kerja gak ada juga datanya dihubungi lg gak pernah respon( maaf cs kami sedang sibuk) sebenarnya aplikasi ini valid gak...masa peduli lindungi update satu sehat data bisa kececer?,1,negative
1655,2023-03-10 11:20:25,5.2.1,"Ini kalo misal udah terlanjur perbarui, terus nomor hp blum di ganti dan status no hp nya sudah tidak aktif gimana ya? Hubungi CS nya malah belum bisa melayani. Padahal udah bener peduli lindungi aja deuh",1,negative
1656,2023-03-08 07:02:18,5.2.0,"Ngga bisa login, setiap habis login langsung keluar sendiri logout balik ke tampilan awal. Sampe cape udh instal ulang jga",1,negative
1657,2023-03-05 03:19:56,5.2.0,"Setelah update tgl bulan dan tahun berubah gk bisa diupdate, lihat riwayat kartu vaksin 1,2 dan booster tidak ada semua, saya pikir ini akan menambah masalah aja",2,negative
1658,2023-03-03 04:41:32,5.0.0,"Bulan lalu baru aja pulang dari jogja dan di peduli lindungi sudah vaksin 3 setelah di update malah belum vaksin, buat app sepenting ini kesalah seperti ini sangat menghambat, mohon perbaikan nya",1,negative
1659,2023-03-01 09:31:08,5.0.0,"Habis update malah hilang sertifikat booster Buat aplikasi jangan banyak di korup, jadinya gini kan, banyak error dan bug dimana mana",1,negative
1660,2023-04-06 02:43:12,5.3.2,"Tidak bisa ke buka aplikasinya, menghitam layarnya. Ngebug. Tolong di perbaiki.",1,negative
1661,2023-03-02 05:05:55,5.0.0,"Sdh download, nama sdh benar tanggal lahir juga sdh benar tapi no.ktp yang tampil nomor KIA anak. Ngak bisa di edit, padahal sdh booster 1, tiket booster ke 2 nya jadi ngak tampil.",2,negative
1663,2023-03-01 09:35:22,5.0.0,Ini kenapa setelah di update versi terbaru malah crack! Aplikasi langsung terhenti selalu paksa tutup. Apa memang aplikasi ini belum siapkah,1,negative
1664,2023-03-29 11:39:25,5.3.1,"Kok nama,tgl, dan lokasi riwayat vaksinasinya berbeda semua, saya coba kontak WA tpi gak ada respon.",1,negative
1665,2023-03-11 04:11:41,5.2.1,Harusnya kode otp nya masuk SMS juga.nggak cuma kirim ke WA. Berilah pilihan kirim kode ke SMS atau WA jadi bisa memilih. Rumitt!,1,negative
1666,2023-03-08 03:55:32,5.2.0,"Ini gmn ya msh belum bisa login. Udah beberapa hari ini ga bisa terus. Udah di uninstall dan di install ulang, hapus chace, dll masih tetep sama tidak bisa. #admin ada solusi lain?",1,negative
1667,2023-03-05 23:46:13,5.2.0,"Saya sudah punya akun peduli lindungi tapi pas mau login ""akun tidak di temukan"" pas mau daftar ""user already exists"" Itu maunya apa susah banget login padahal butuh sertifikat vaksin buat daftar di perusahaan",1,negative
1668,2023-04-02 10:29:38,5.3.1,Mohon segera diperbaiki...setiap kali buka malah munculnya perbaharui...giliran diperbaharui tidak bisa masuk...hadeuh...,2,negative
1669,2023-03-05 14:37:06,5.2.0,"Setelah update dari PeduliLindungi, hanya bisa stuck di Logo. Sudah clear data, clear memory, install ulang tetap tidak bisa login.",1,negative
1670,2023-03-01 02:27:25,5.0.0,"Buat apa migrasi aplikasi kalau gak bisa update data, mau masuk aja gak bisa. Daftar juga kagak bisa. Kumaha IT nya",1,negative
1671,2023-04-03 10:51:31,5.3.1,Mau buka aplikasi ga bisa.. Disuruh update.. Giliran pencet update tp malah ga ada pembaruan..,1,negative
1673,2023-03-02 09:02:50,5.0.0,Habis update nama aplikasi jadi SATUSEHAT....tapi kenapa gak bisa dibuka aplikasinya.selalu close sendiri pas dibuka aplikasinya.....PAYAH🤦,1,negative
1674,2023-03-05 00:51:07,5.2.0,Setelah update harus log in lagi sedangkan nomor untuk log in sudah ganti atau email juga lupa atau tidak terdaftar. mau daftar lagi tidak bisa menggunakan ktp yang sama . Tidak ada solusi untuk log in kembali Mohon balasannya,2,negative
1675,2023-03-07 12:30:36,5.2.0,"Saat mendaftar nomor saya sudah ada yg punya, email saya sudah ada yg menggunakan . True pas coba masuk nggak bisa nomor/email-nya TIDAK ADA penggunannya",1,negative
1676,2023-03-14 00:44:23,5.2.1,"Kebanyakan upgrade jadi gk jelas, sampe gk bisa login, lama lama aneh ni aplikas, tambah gk jelas, gk bisa masuk akun",1,negative
1677,2023-03-21 11:40:35,5.2.1,"Tidak bisa login, padhal data sudah benar. Aplikasi sekelas pemerintah tapi sangat merepotkan usernya.",1,negative
1678,2023-03-05 05:53:25,5.2.0,"Ga jelas, update, ganti nama tapi ko ga bisa login pake akun pedulilindungi, udah gitu waktu mau daftar tulisanya sydah terdaftar, tapi gk bisa login.",1,negative
1679,2023-03-13 07:53:31,5.2.1,"Baru daftar, bgitu masukin kode otp lngsung ada peringatan "" maaf anda telah melebihi jumlah maksimum percobaan login. Silakan coba 5 menit lagi."" Nunggu 10 menit, masuk lg peringatan kyk gitu lagi. Nunggu 1 jam, peringatannya masih kyk gitu. Aduh duh, gg parah app satu ini.🤭",1,negative
1680,2023-03-10 00:49:53,5.2.0,"Aplikasi kok gak bisa di buka ya, bagaimana nh setelah di update malah gak bisa, sdh di coba install ulang kembali tetap gak bisa di buka.",1,negative
1681,2023-04-04 17:44:59,5.3.2,Sering eror padahal sudah saya instal bolak balik tapi tetep gak muncul layar utama Tolong dong di perbaiki lalgi ini aplikasi,1,negative
1682,2023-04-04 13:35:08,5.3.2,"Unduh sertipikat tolong diperbaiki lah!!!, masa ga gagal dan error terus, banyak yg perlu itu",1,negative
1683,2023-03-01 02:06:51,5.0.0,"Tidak bisa login/ masuk,buat apa update apk klw ngak bisa di pake,,lebih baik apk yg lama,,jadi tidak bermanfaat,,sama sekali,,",1,negative
1684,2023-03-06 08:26:55,5.2.0,"Kecewa Banget Aplikasi ini, mending balikin ke awal peduli lindungi.gk bisa di buka, stuck di logo doank,perlu di audit juga nih yg bikin aplikasi...",1,negative
1686,2023-03-20 04:54:40,5.2.1,"Masuk lewat email ga bisa lewat no hp ga bisa,gimna ne aplikasi padahal sudah vaksin.malah di peduli lindungi gampang masuk aplikasinya.tolong di perbaiki",1,negative
1687,2023-03-01 04:02:57,5.0.0,Nyesel q kenapa ku update..bukane malah bagus login aja gak bisa.....trus sampai kapan gk bisa login...mending versi lama g pernah ada kendala....,2,negative
1689,2023-03-11 06:24:18,5.2.1,Setelah di perbaharui malah menjadi semakin buruk.. Sudah di reset beberapa kali tapi sertifikat tidak muncul,1,negative
1690,2023-03-07 08:31:44,5.2.0,"Sudah download tapi tidak bisa dipake dihp, tampilan layar depan saja,tidak masuk ke tampilan selanjutnya.mohon segera di tindak lanjuti",2,negative
1691,2023-03-05 01:20:50,5.2.0,"Aplikasi yg menyebalkan..dibuka tidak bisa untuk mendapatkan sertifikat vaksin,bagai mana saya bisa mendapan kan sertifikat vaksin saya,untu syarat. Perjalanan saya ke luar negri.",1,negative
1692,2023-04-05 10:06:44,5.3.2,"Aneh banget aplikasinya, minta update abis update malah gabisa dibuka aplikasinya. Bukan makin baik malah makin njebluk",1,negative
1693,2023-03-07 14:53:43,5.2.0,"Sy pengguna samsung A52. Setelah di update, malah gabisa di buka sama sekali. Stuck di tampilan satusehat.",1,negative
1694,2023-04-06 04:26:05,5.3.2,"Aplikasi minta di-update, tp setelah di-update tetap tidak bisa dibuka, kembali ke Playstore minta update lagi",1,negative
1695,2023-03-01 09:37:28,5.0.0,"setelah diperbarui malah gabisa dibuka,padahal h-1 mau ngelamar kerja+ padahal saya sudah vaksin booster ke-1,tapi malah ga ke input di aplikasi ini.",1,negative
1696,2023-03-09 22:44:27,5.2.0,"Aplikasi satu sehat sdh d down load, tetapi tdk bisa di buka, coba uninstal dan instal ulang, tetap saja tdk bisa di buka dan tdk bisa di gunakan",1,negative
1697,2023-03-07 23:03:36,5.2.0,"Bug, gabisa dipake, gamau login ke halaman menu, di update bukannya makin bagus malah makin jelek, kecewa sih",1,negative
1698,2023-03-14 12:10:20,5.2.1,"Asli jelek ... Lebih mending Peduli Lindungi ... Skrg nama profil saya, isi NIK nama anak saya, kartu vaksin nama anak saya ... Mau ngadu, cuma diminta ke website ... Hi, kita butuh petugas buat perbaikan data, bukan website sebagai jawaban !!! ... Gimana nih klo mau pergi ke luar kota/negara? ... Batal, gitu krn kesalahan aplikasi? Great Job !!!",1,negative
1699,2023-03-05 13:44:42,5.2.0,"Ketika update seperti ini di hp saya ko ga bisa ke buka padahal sebelum update aplikasi normal, tapi setelah update aplikasi ga bisa di buka stuck di logo",1,negative
1700,2023-03-05 07:08:36,5.2.0,"Alhamdulillaah ... kenapa setelah update Jadi satusehat malah tidak bisa dibuka, alasannya katanya 'tidak ada jaringan internet', padahal saya bisa akses kemana saja dgn internet, cuma ke sarusehat saja yang tidak bisa",2,negative
