,at,reviewCreatedVersion,content,score,sentiment
7861,2023-01-29 13:15:18,4.6.0,Harusnya ada pilihan untuk kirim kode otp Lewat pesan atau WhatsApp. Ini cuma bisa ke WhatsApp,2,negative
7862,2023-01-26 14:40:06,4.6.0,Ini app nyusain org..daftar ber xx g bisa..sllu muncul verifikasi sdh dkrm 3x tp nyatanya g ada masuk sama skli..,1,negative
7866,2021-10-09 12:59:25,3.4.6,"Udah daftar vaksinasi di web, di aplikasi ini juga gabisa. halah udah ngisi lengkap konfirmasi otp ga masuk di pesan. Dicek ternyata masuk di e-mail, sampe 10x lebih otp yang di e-mail gagal. Otp not match padahal dah sesuai, terus otp expired padahal belum 30 detik, terus cannot marshal response payload. Halah meribetkan masyarakat anda.",1,negative
7867,2021-08-23 06:40:57,3.4.2,"Aplikasi gak up to date sama sekali, gak bisa otomatis dan lemot banget baca datanya. Klo memang jualan aplikasi buat support di saat ppkm, spertinya rating nya gak bakalan beranjak naik dari level bintang satu",1,negative
7869,2021-07-13 00:35:17,3.3.4,"Aplikasinya mohon di perbaiki, buat sesimple mungkin agar lebih efektif. Mau regristasi saja cukup rumit...karna keadaan Darurat harus lebih efektif dan sederhana. Contoh membuat Kartu BPJS dan KTA Pantai.. Sangat Sederhana, Mudah di Pahami",1,negative
7873,2021-10-28 01:25:15,4.0.2,"Udh instal berkali-kali sampe jenuh tetap saja sama pas masuk aplikasi pilihan warga negara terus muncul pernyataan tapi bagian saya setuju tidak ada? Apakah pihak aplikasi tidak mempedulikan warga yg menggunakan hp lama berlayar kecil dan klo di hp terbaru layar yg mempuni lancar dan normal! masa iya harus beli hp berlayar besar, panjang dan lebar! Sedangkan ekonomi warga berbeda dan di tmpat umum dinyatakan aplikasi ini sangat penting dan di butuhkan!",2,negative
7874,2021-11-08 04:35:46,4.0.2,"Ini apk isi nya bug semua perasaan. Saya mau login di suruh setujui kebijakan privasi sama syarat penggunaan, sudah saya ceklis tapi masih gak bisa masuk. Mau nge swipe juga gak bisa mana butuh nya memdadak lagi. Tolong di perbaiki lagi yaa.",1,negative
7875,2021-12-14 07:33:32,4.0.5,"Aplikasi lebih susah digunakan daripada yang sebelumnya, saya kira aplikasinya akan lebih baik setelah diperbarui ternyata tidak. Ketika mau klaim sertifikat muncul kalimat ""chaptca salah"" padahal data yang dimasukkan sudah benar. Ketika sudah benar disuruh besok, kan kesal",1,negative
7877,2021-08-27 15:36:23,3.4.3,"Mungkin ada bnyk minus/bug nya, tapi waktu pertama kali masuk trs isi kelengkapan data agak repot juga pas isi tanggal harus berkali² pencet untuk cari thn lahirnya atau mungkin sy aja yg norak/mungkin sy sedang lelah. Untuk sementara itu salah satu dari kemungkinan salah bnyk minus/bug nya. Ternyata bnyk juga sy liat di komen yg komplain dari beda data tanggal lahir sampai gabisa cek by NIK padahal merasa sdh vaksin mungkin itu kesalahan/keterlambatan saat input data. Semoga developer merespon!",2,negative
7882,2021-10-21 17:30:12,3.4.6,"Sebenernya butuh aplikasi ini untuk menunjang pekerjaan yg bolak balik harus scan berbagai tempat, tapi tiap mau buka aplikasi selalu aja izin akses lokasi, dan berujung pada setting hp, bolak balik uninstall - install, coba tolong diperbaiki agar menjadi lebih berguna dan bermanfaat lagi untuk banyak umat.",1,negative
7885,2021-08-25 06:15:21,3.4.3,"Setelah melakukan update apk, scan barcode tdk bs, muncul pesan utk melengkapi NIK & Tgl. Lahir tp setelah mengisi NIK & Tgl. Lahir knp tdk bs disimpan ya..? Pdhal seblm di update, scan barcode nya bs digunakan.... Mohon bantuannya apa yg hrs dilakukan...",2,negative
7887,2021-07-26 09:00:35,3.4.0,"Tolong di perbaiki dong app ini.saya coba login tapi tidak ada menampilkan sertifikat padahal sudah ada SMS yg didapat. Terus pas buka sertifikat pertama, tgl lahir bapak saya salah. Mau buka sertifikat kedua dan pertama di app ini tidak bisa. Cuma di tulis status sudah divaksin tidak tampilin sertifikatnya dan bilang nomor telp dan NIK tidak terdaftar ini gimana ya padahal udah benar. Tolong diperbaiki. Takutnya kami dipersulit ngurus sesuatu padahal sudah divaksin akibat app yg jelek",1,negative
7888,2021-09-15 22:00:15,3.4.6,"Checkout otomatis gak berfungsi, dan setelah update terbaru, notifikasi button hijau jadi hilang, karena skala nasional, skala kekuatan server harus di perbaiki, minimal menggunakan amazon sebagai servernya, dengan scaleup automatic, pada saat di gunakan di jam yg sama dan secara berbarengan aplikasi ini langsung down.",1,negative
7889,2021-10-11 17:34:41,3.4.1,"Susah dan ribet nya minta ampun, awal mau download gabisa udah di coba puluhan kali tetep gabisa, akhirnya minta kirim apk dari kk, udh bisa tuh buat scan dll tapi berselang 1 bulan tiba² buat scan kok gabisa pas aku liat kok akun saya gaada nama saya sertifikat juga gaada yg ada cuma tanda - gini aja akhirnya saya coba logout trus mau masuk lagi eh gabisa tulisan nya terjadi kesalahan. Ini kesalahan nya apa? Padahal email, no telp juga udh bener ttp aja gibisa masuk. Trus ini gimana solusinya?",1,negative
7891,2021-11-13 23:37:22,4.0.2,"Aplikasinya jelek banget, sdh bbrp kali instal dan unistal ttp tidak bisa di akses. Stuck di menu layar warga negara saja. Hp sdh android versi 7..coba tolong di perbaiki krn apa apa skrg hrs menggunakan peduli lindungi, kl smp ga bisa juga buat apa di vaksin klo masih ga bisa kemana mana cm terkendala aplikasi yg ga bisa di akses..",1,negative
7892,2021-10-08 15:40:51,3.4.6,"Aplikasinya serasa memata matai saya, GPSnya nyala terus serasa dipantau terus... kalau GPSnya di ganti pengaturannya ke ""saat aplikasi digunakan"" jadinya gabakal bisa dibuka. Sama 1 lagi, Aplikasinya TIDAK EFISIEN sama sekali!!!! padahal kemarin udah divaksin yang pertama tetapi gaada data setifikat ataupun hasil Vaksinnya sama sekali. BERASA GAJELAS BANGET APLIKASINYA",2,negative
7895,2021-08-27 01:45:37,3.4.3,"Aplikasinya sering eror, alhasih ketika mau akses ke tempat kerja yg mengharuskan scan barcode tidak ter scan, alhasil terjadi penumpukan di pintu masuk. Kedepannya tolong diperbaiki lagi performa aplikasinya....",2,negative
7896,2021-12-30 20:25:43,,"Ini apliaksinya apa handphone saya sih, ketika scan selalau gagal harus berulang kali, padahal paket internet ada ,jaringan full, GPS aktif hp gak jelek-jelek amat, kenapa ketika di suatu tempat scan barcode selalu gagal. Apliaksinya mohon di perbaiki dan mohon untuk cek riwayat perjalan/kunjungan di adakan lagi agar bisa cek out mandiri tanpa scan barcode kalau lupa. Trmksh",2,negative
7900,2023-02-18 18:30:36,4.6.0,"Saya melakukan pengajuan pengganti no telepon dari tanggal 19 Januari sampai sekarang tidak diproses , dan tidak dapat masuk aplikasi , bagaimana ini?",1,negative
7903,2021-07-21 08:22:35,3.3.6,"No ponsel yg saya cantumkan pd saat pendaftaran akun pedulilindungi tidak tertera. Pilihan utk perbarui no ponsel di perbarui profil akun jg tidak tersedia Sementara utk melihat riwayat dan sertifikat vaksin, hanya akun yg terdaftar dgn no ponsel saja yg bisa melihatnya. Akun yg hanya terdaftar dgn email tanpa no. ponsel, tidak akan bisa melihat riwayat dan sertifikat vaksin. Baik aplikasi Pedulilindungi maupun website pedulilindungi.id ini masih banyak bugnya.",2,negative
7904,2023-02-04 15:45:33,4.6.0,Ini Kenapa Aplikasi Pemerintah Mau Daftar Juga Susah Banget Gak Bisaaa Padahal NIK Dan Nama Udah Sesuai Ktp Tapi Gak Bisa,2,negative
7910,2022-02-08 22:38:59,4.0.91,"Selalu ada bug di bagian captcha saat klaim sertifikat. Bagian Captcha tidak tertampil utuh, haya setengahnya. Saya menggunakan android 11. Mohon diperbaiki 🙏 karena sampai saat ini saya belum dapat mengklaim serti saya. Dan pemilihan tanggal lahir tolong diperbaiki, itu sangat merepotkan dan sering terjadi bug.",1,negative
7911,2021-09-27 05:57:04,3.4.6,"Jujur, experience aplikasi nya buruk banget. Aplikasi dipaksa jalan setiap saat di notif foreground bahkan saat baru pertama menyalakan hp, annoying sekali, kalau bukan karna wajib pakai ini app buat masuk tempat2 yg wajib pakai sudah saya uninstal. Harusnya kan bisa dibuat setting opsi diawal, mau dipantau setiap saat atau saat buka aplikasi saja, bikin penuh bar notif device, ga guna juga jalan tiap waktu, saya di zona merah juga ga dikasih tahu.",1,negative
7914,2021-09-08 07:28:31,3.4.5,Mau login via email susah bener. Kode verifikasinya ga dikirim2 juga ke email. Giliran via sms cepet bener. Ditambah mau buka menu akun aja suka ga muncul. Repot nanti kalau di jalan tau2 sertifikatnya mau dicek ga bisa ditampilin. Tolong diperbaiki.,1,negative
7917,2023-01-03 11:59:01,4.5.9.1,aplikasi konyol... data udah di masukan benar tapi tidak muncul sertifikatnya layar blenk putih...,1,negative
7922,2023-02-11 02:21:34,4.6.0,"Aplikasi error', tidak bisa Klaim sertifikat",1,negative
7928,2021-10-04 04:23:30,3.4.6,"Saya mau daftar tp ketika ingin melengkapi data nik dan nama harus sesuau ktp , sedangkan semua udh sesuai jadi salah nya dimana? Daftar aplikasi lain bisa2 aja dan ga ada kendala,tapi pas daftar apk ini kendala nya di nama dan nik harus sesuai ktp. Gimana coba mau lakukan penerbangan kalo daftar saja susah,dipersulit ketika mau pergi . apk slalu eror, kenpa kebijakan nya bawa surat seperti biasa aja tinggal tunjukan saat checkin ,klo sistem barcode bgni mau dftr aja ga bisa!!",1,negative
7932,2021-12-28 00:15:56,4.0.7,"Ini aplikasi yg semakin ruwetttt, sering sekali error, skrg diperbarui , malah menu histori perjalanan hilang, komplain via email yg tertulis pun, terbalas tidak terkirim, seolah alamat email nya tidak ada !!!! Via WA pun tidak terbalas !!!, Seperti tidak aktif, lalu gmn mau komplain dan benar aplikasi nya !!",1,negative
7933,2021-09-11 09:02:06,3.4.5,"Tolong diperhatikan, biar para penggunanya nyaman ga berasa riweh dgn ini apk. Pertama, untuk bsa login selalu minta kode otp berulang ulang baru bsa masuk, baik dari email maupun nomer telp. Error kah? Kedua, ketika melengkapi data akun. Kenapa selalu tidak bsa untuk memasukkan tgl lahir? Ini sudah berulang kali saya coba tpi tetap tdk bsa. Karena untuk memunculkan QR code akun, harus melengkapi data NIK dan tgl lahir. Gimana mau lengkap kalo data tgl lahir error terus !",1,negative
7935,2021-11-11 08:01:42,3.4.6,"Aplikasinya tiba-tiba berhenti terus ,coba hapus data login by no hp ,dpt token dan isi, centang lagi ,beri ijin semua lalu aplikasi keluar sendiri.Saya uninstal, lalu instal ulang dr playstore lalu login kembali hasilnya sama tetap force close tuh aplikasi.Di versi sebelumnya tidak ada kendala ,beruntung ada back upan apk dari versi sebelumnya dan suport dengan android saya.Tolong segera perbaiki masalah bug aplikasi ,pesan erorr ,aplikasi tutup sendiri.",1,negative
7944,2021-03-30 05:34:48,3.1.3,"Aplikasinya tidak berfungsi dengan baik, selalu muncul notifikasi lokasi padahal GPS sudah aktif. Saat daftar, informasinya data yg dimasukkan salah, padahal sudah benar. Kita di suruh telpon contact center, tapi tidak pernah di angkat. Bingung banget pakai aplikasi ini",2,negative
7946,2021-09-06 15:41:22,3.4.5,"Sangat buruk. Untuk penggunaan fitur dalam aplikasi dibutuhkan profil yang lengkap, tapi pada saat melengkapi profil data tidak bisa diisi sama sekali (contohnya tgl lahir). Akibatnya profil tidak bisa dilengkapi dan hasilnya tidak bisa menggunakan fitur dalam aplikasinya. Perbaiki segera.",1,negative
7947,2022-12-24 23:14:54,4.5.7,"Tiga kali vaksin linu tapi beberapa bulan kemudian seger lagi. Tenang sudah punya surat vaksin ketiga. Aplikasinya kenapa harus di perbaharui terus ,donlowd lagi 2",2,negative
7949,2022-12-22 14:00:34,4.5.9.1,Tolong benerin lagi nih aplikasi error mulu & nyusahin doang. Orang nama & NIK udah sesuai sama KTP masih aja di bilang gk sesuai terus. Sorry cuma kasih bintang 1 karena emang pelayanan sangat tidak memuaskan👎👎👎👎👎👎,1,negative
7951,2021-09-18 14:14:38,3.4.6,"Installed on J2 Prime, tapi tdk bisa masuk. pada menu syarat penggunaan & kebijakan privasi, tdk bisa di click, otomatis kembali kemenu awal. Sementara dimana"" perlu scan barcode. please improvise!",1,negative
7953,2021-10-09 18:46:00,3.4.6,Terlalu banyak pakai aplikasi. Mau scan barcode tidak bisa. Harus lengkapi data. Sudah dilengkapi. Pas isi tanggal lahir ga bisa2. Lebih baik sertifikat barcodenya kita simpan. Alat pengecekannya yang scan. Mau naik transpotrasi atau mau masuk ke suatu tempat susah banget. Masalahnya tanggal lahirnya ga bisa keisi. Jadi ga bisa scan barcode,1,negative
7955,2021-12-09 12:18:16,4.0.5,"Aplikasi sering bermasalah. Tidak bisa di buka. Sering force close. Susah input data. Susah registrasi. Bahkan ini terjadi bukan hanya pada satu pengguna.. saya sering membantu untuk input data dari warga desa sidomulyo, salaman, magelang. Dan tidak sedikit yang tidak bisa registrasi atau input data. Bahan untuk perangkat dengan spesifikasi tinggipun banyak yang bermasalah dengan aplikasi ini.",1,negative
7956,2021-11-17 05:16:21,4.0.2,"Kemaren hp saya habis direstart ulang sofwernya, terpaksa semua aplikasi selain internal hp terhapus semua. Sudah download ulang pedulilindungi, tapi ternyata ga bisa masuk..gak bisa buka. Seharusnya tinggal log in seperti aplikasi yg lainnya. Emang payah bener. Tolong perbaiki aplikasinya, soalnya sewaktu2 butuh scan di area ttt.",1,negative
7958,2023-02-15 15:06:08,4.6.0,Aplikasi nyusahin. Setiap buka klem mulu sertifikat Ga jelas. Menuhin ram doang kerjq updet mulu😫😫😫,1,negative
7960,2022-01-24 02:54:12,4.0.8,"Aplikasinya gajelas, tiap kali pengisian data selalu saja bermasalah, mulai dari full name, tgl lahir yg ga bisa diisi manual, dan captcha salah padahal gambar yg dipilih sudah sesuai, tolong diperbaiki untuk aplikasinya agar lebih mudah lagi digunakan",1,negative
7961,2021-11-05 07:17:36,4.0.2,Di menu ehac mengapa ketika kita harus memilih maskapai penerbanga yang kita pilih gak bisa langsung di ketik kenapa harus memilih dan bagaimana kalau maskapai yang kita pilih gak ada di pilihan jadinya kolomnya gak bisa di isi contohnya saudi airlines di sana di pilihan gak ada saudi airlines. Terus kalau begini bagaimana mau buat e hac international nya. Mohon kepada pengembang aplikasinya di perbaiki. Kalau di versi sebelumnya tinggal ketik aja bisa.mohon perbaikanya,1,negative
7962,2022-09-15 03:47:20,4.4.3.1,"Aplikasinya suka error keluar sendiri, saya coba update tapi mutar aja terus ga selesai2 updatenya. Akhirnya saya uninstal dan instal ulang tapi proses lemot ga bisa di download di playstore, padahal saya ingin cetak sertifikat vaksin dan booster untuk keperluan flight",1,negative
7965,2021-10-26 01:10:51,4.0.2,"Mohon diperbaiki lagi, masih banyak bug. Seringkali NIK ngga kebaca padahal udah terdaftar, udah login akun tiba-tiba logout sendiri, notif kode OTP lama banget ngga muncul2, sama pas mau daftar vaksin selalu force-close..Mohon pertimbangan komen dan kritik saya, karena sekarang banyak yang membutuhkan Aplikasi ini. SEKIAN.",2,negative
7966,2023-02-21 22:58:06,4.6.0,Tidak bisa daftar padahal Nama Dan nik ktp sudah sesuai,1,negative
7968,2021-10-05 11:06:04,3.4.6,"Sangat Aneh, kemaren udah login lalu NIK terdaftar... Saat di cek pagi, tiba² NIK tidak ditemukan. Setelah ngikutin saran teman buat Hapus dan download ulang aplikasi. Sore hari ini saya buka dan ternyata terdaftar, eh pas verifikasi OTP malah salah terus padahal angka sudah sesuai dengan yg dikirimkan😀.",1,negative
7973,2022-02-26 08:51:08,,"Setelah terkonfirmasi malah gak bisa akses utk download hasilnya. Yang ada malah perintah unduh data dan aktifikan bluetooth utk sijejak, yg gak ada habis nya dan ttp gak bisa masuk ke menu utama. Kdg jd emosi sama ini aplikasi.",1,negative
7974,2022-12-29 22:34:16,4.5.9.1,"Chat botnya bermasalah, format untuk ubah tanggal lahir selalu bilang data tidak ditemukan.",1,negative
7976,2022-11-07 00:15:50,4.5.7,Aplikasi apa ini. Jaringan bagus tapi lemot. Kadang cuma muncul sampai tulisan doang.,1,negative
7980,2021-09-30 13:36:45,3.4.6,"sebenarnya tujuannya bagus, tapi sering error. saya sudah aktifkan location, dan sudah aktifkan selalu, sampai saya install ulang tetap tidak bisa check in. menghambat dan membuat kerumunan jadinya. selain itu kalau dibuka, padahal sudah pakai wifi kecepatan tinggi lama sekali. tolong diperbaiki ya 🙏",1,negative
7982,2022-12-14 03:42:30,4.5.9.1,aplikasinya minta update mulu padahal ga lama udh diupdate. mana kalo mau scan ngelag mulu. tolong diperbaiki,1,negative
7986,2021-09-30 12:27:40,3.4.6,"Tidak menggunakan live location, posisi udah sampai tempat scan tp lokasi masih ntah dimana dan harus keluar terlebih dahulu ketika ingin merubah lokasinya. Scan pun masih suka terjadi kesalahan tanpa tau sebabnya. Tolong diperbaiki",1,negative
7992,2021-10-13 13:06:43,,"Susah sekali masuk aplikasinya, selalu minta Aktifkan Lokasi, padahal sdh aktif selalu. Sekalinya bsa msuk, keulang2 lgi pas lagi keluar apk dan mau masuk lgi. Alhasil, download-uninstall-download-uninstall, gtu aja terus. Lalu, pengiriman OTP gk bsa trs, berkali2 cba lgi, gda OTP yg kekirim. Smpe slalu ada notif ""Unknown Error"". Mohon diperbaiki lgi sistemnya. Terima kasih",1,negative
7993,2021-12-24 05:55:43,4.0.6,"Aplikasi masih kurang sempurna, kesulitan saat memasukkan tanggal lahir, kenapa gak bisa ketik angka langsung, ini harus klik mundur ke tahun yg dipilih, bayangkan kalau tahun lahir di 60 70an, apa gak memakan waktu??? Belum lagi kalau tercancel, harus ulang dari awal,, hadeeehhhh tolong diperbaiki lagi..!!!!",2,negative
8000,2021-09-06 14:59:40,3.4.5,"Setelah pembaruan malah gak bisa di buka, tolong di perbaiki lagi min, hp saya smartfrend sudah versi 5.1.1.. Dan Bagi rekan rekan yang senasib tidak bisa buka apk peduli lindungi, jika rekan rekan ingin melihat dan menyimpan sertifikat vaksin yang 1 dan 2 bisa melalui google crome...",1,negative
8001,2021-10-01 07:55:57,3.4.6,"Tujuannya baik, tapi ribet unk settingan aplikasi seakan mau tdk mau hrs full setting di setujui (tak ada opsi saat apk di gunakan, hrs full klo tdk ngga akan berhasil di daftar), terus sangat memakan daya baterai dan ini sangat tdk efektif unk org yg kebetulan baterai lowbet, pass kehabisan pls, dan bagi mereka yg tak punya hp. atau apakah lebih baik sistemnya di perbaharui dgn qta hnya menggunakan kartu vaksin dgn barcode dan tempat umum menggunakan alat scan...",1,negative
8002,2021-08-11 14:53:17,3.4.1,"Perlu banyak ditingkatkan Fungsi dari menu nya, sertifikat vaksin, pendaftaran vaksin, dan semua yg berhubungan dengan pengecekan data sama sekali tidak berjalan sesuai yg di harapkan. Saya mohon developer program dan IT software nya harus lebih mematangkan lagi fungsi nya. Thanks",1,negative
